@RELATION TrainingData.arff

@ATTRIBUTE Aluminium numeric
@ATTRIBUTE Krzem numeric
@ATTRIBUTE Magnez numeric
@ATTRIBUTE Miedz numeric
@ATTRIBUTE Cynk numeric
@ATTRIBUTE Cyna numeric
@ATTRIBUTE Nikiel numeric
@ATTRIBUTE Zelazo numeric
@ATTRIBUTE Olow numeric
@ATTRIBUTE TemperaturaWytapiania numeric
@ATTRIBUTE CzasWytapiania numeric
@ATTRIBUTE TemperaturaStudzenia numeric
@ATTRIBUTE CzasPodgrzewania numeric
@ATTRIBUTE TemperaturaStudzenia2 numeric
@ATTRIBUTE CzasPodgrzewania2 numeric
@ATTRIBUTE StopieńUszlachetniania numeric
@ATTRIBUTE Jakość numeric

@DATA
8,2,90,0,0,0,0,0,0,1375,52,1048,13,362,24,1,52
8,2,90,0,0,0,0,0,0,1449,55,971,14,385,28,2,69
8,2,90,0,0,0,0,0,0,1185,46,735,21,316,22,3,43
8,2,90,0,0,0,0,0,0,1333,56,918,22,351,38,2,50
8,2,90,0,0,0,0,0,0,1320,47,999,12,487,32,5,55
8,2,90,0,0,0,0,0,0,944,40,618,15,274,21,1,17
8,2,90,0,0,0,0,0,0,1349,55,918,7,565,32,1,51
8,2,90,0,0,0,0,0,0,871,43,512,23,296,23,1,9
8,2,90,0,0,0,0,0,0,1382,43,869,19,502,37,3,55
8,2,90,0,0,0,0,0,0,1147,56,731,23,436,12,2,34
8,2,90,0,0,0,0,0,0,1646,30,1037,5,573,39,3,32
8,2,90,0,0,0,0,0,0,788,62,526,17,204,36,4,8
8,2,90,0,0,0,0,0,0,1320,51,722,15,469,37,2,50
8,2,90,0,0,0,0,0,0,1661,38,1293,20,687,12,4,41
8,2,90,0,0,0,0,0,0,928,36,730,8,288,21,5,16
8,2,90,0,0,0,0,0,0,1233,52,667,11,412,38,2,40
8,2,90,0,0,0,0,0,0,1665,45,1186,14,600,13,4,73
8,2,90,0,0,0,0,0,0,787,44,564,17,264,27,3,8
8,2,90,0,0,0,0,0,0,977,63,567,21,245,32,2,13
8,2,90,0,0,0,0,0,0,948,31,651,22,311,15,4,15
8,2,90,0,0,0,0,0,0,982,34,560,11,271,11,4,16
8,2,90,0,0,0,0,0,0,1437,49,860,9,519,18,5,70
8,2,90,0,0,0,0,0,0,952,54,682,6,387,29,4,23
8,2,90,0,0,0,0,0,0,1131,52,660,12,288,30,1,33
8,2,90,0,0,0,0,0,0,1420,67,1067,22,445,39,4,35
8,2,90,0,0,0,0,0,0,1423,42,941,5,448,14,1,55
8,2,90,0,0,0,0,0,0,1120,48,802,18,306,13,1,35
8,2,90,0,0,0,0,0,0,1528,67,1026,17,534,27,5,50
8,2,90,0,0,0,0,0,0,1501,38,951,18,552,26,5,56
8,2,90,0,0,0,0,0,0,1236,59,769,17,395,22,4,45
8,2,90,0,0,0,0,0,0,1470,30,1043,13,397,38,4,32
8,2,90,0,0,0,0,0,0,1598,69,884,24,424,26,5,30
8,2,90,0,0,0,0,0,0,1344,55,823,10,469,10,3,55
8,2,90,0,0,0,0,0,0,1060,62,690,14,410,26,2,24
8,2,90,0,0,0,0,0,0,1610,58,1218,20,405,28,1,47
8,2,90,0,0,0,0,0,0,845,30,662,18,215,27,1,1
8,2,90,0,0,0,0,0,0,761,68,429,24,239,39,5,8
8,2,90,0,0,0,0,0,0,1081,32,821,9,270,11,2,14
8,2,90,0,0,0,0,0,0,889,39,558,8,314,12,2,12
8,2,90,0,0,0,0,0,0,884,52,641,5,290,34,5,21
8,2,90,0,0,0,0,0,0,1160,64,798,9,447,22,3,30
8,2,90,0,0,0,0,0,0,1633,68,1279,6,726,19,5,31
8,2,90,0,0,0,0,0,0,709,32,463,14,240,28,2,2
8,2,90,0,0,0,0,0,0,1382,59,1021,24,410,38,1,42
8,2,90,0,0,0,0,0,0,1275,56,846,6,323,38,2,46
8,2,90,0,0,0,0,0,0,945,53,575,19,314,13,1,21
8,2,90,0,0,0,0,0,0,783,38,567,13,257,19,5,9
8,2,90,0,0,0,0,0,0,1526,30,878,15,429,11,5,32
8,2,90,0,0,0,0,0,0,1193,43,738,23,366,27,1,35
8,2,90,0,0,0,0,0,0,1291,44,703,5,485,20,5,42
8,2,90,0,0,0,0,0,0,1460,33,1047,12,526,15,1,32
8,2,90,0,0,0,0,0,0,1128,60,720,7,384,12,5,36
8,2,90,0,0,0,0,0,0,1168,43,876,6,472,13,4,33
8,2,90,0,0,0,0,0,0,1552,42,1214,19,647,34,4,47
8,2,90,0,0,0,0,0,0,1565,64,1219,16,633,25,2,37
8,2,90,0,0,0,0,0,0,757,37,503,17,214,13,3,4
8,2,90,0,0,0,0,0,0,1345,50,948,19,450,10,3,69
8,2,90,0,0,0,0,0,0,1078,44,698,19,330,31,1,31
8,2,90,0,0,0,0,0,0,1575,60,1111,10,449,32,5,58
8,2,90,0,0,0,0,0,0,1352,64,913,16,490,21,5,49
8,2,90,0,0,0,0,0,0,1247,63,737,24,457,29,1,27
8,2,90,0,0,0,0,0,0,1490,57,922,13,597,22,3,59
8,2,90,0,0,0,0,0,0,1611,47,1145,23,548,34,2,69
8,2,90,0,0,0,0,0,0,1175,34,891,8,325,35,3,23
8,2,90,0,0,0,0,0,0,816,47,641,14,342,29,5,13
8,2,90,0,0,0,0,0,0,966,34,761,13,277,30,2,11
8,2,90,0,0,0,0,0,0,999,34,609,24,296,21,3,16
8,2,90,0,0,0,0,0,0,1624,52,930,16,534,16,3,69
8,2,90,0,0,0,0,0,0,763,40,516,18,195,12,2,2
8,2,90,0,0,0,0,0,0,1296,54,862,5,438,17,1,55
8,2,90,0,0,0,0,0,0,1405,36,1045,17,366,33,2,37
8,2,90,0,0,0,0,0,0,714,41,527,19,268,31,4,6
8,2,90,0,0,0,0,0,0,1015,40,612,17,301,12,4,25
8,2,90,0,0,0,0,0,0,760,47,587,9,228,28,2,3
8,2,90,0,0,0,0,0,0,1374,54,1046,19,457,20,5,61
8,2,90,0,0,0,0,0,0,1152,35,641,13,332,15,2,20
8,2,90,0,0,0,0,0,0,1544,51,1220,22,461,15,1,53
8,2,90,0,0,0,0,0,0,947,53,598,12,363,14,3,24
8,2,90,0,0,0,0,0,0,1403,67,1035,18,411,21,5,38
8,2,90,0,0,0,0,0,0,861,41,520,6,275,12,4,14
8,2,90,0,0,0,0,0,0,1422,35,1026,18,425,26,2,39
8,2,90,0,0,0,0,0,0,869,38,527,16,295,17,3,11
8,2,90,0,0,0,0,0,0,997,46,598,14,369,31,3,26
8,2,90,0,0,0,0,0,0,1265,63,809,17,327,31,4,40
8,2,90,0,0,0,0,0,0,1687,33,1151,10,700,10,4,42
8,2,90,0,0,0,0,0,0,995,48,710,9,260,25,1,25
8,2,90,0,0,0,0,0,0,1262,53,810,13,425,31,5,63
8,2,90,0,0,0,0,0,0,977,50,590,23,248,39,5,28
8,2,90,0,0,0,0,0,0,1373,65,754,9,398,38,3,31
8,2,90,0,0,0,0,0,0,879,59,594,14,306,11,5,20
8,2,90,0,0,0,0,0,0,1431,58,967,5,577,31,1,51
8,2,90,0,0,0,0,0,0,1589,54,1073,5,463,13,4,72
8,2,90,0,0,0,0,0,0,1420,36,1097,6,599,28,3,33
8,2,90,0,0,0,0,0,0,1013,54,746,13,378,17,2,26
8,2,90,0,0,0,0,0,0,1653,56,970,7,558,26,1,56
8,2,90,0,0,0,0,0,0,1060,45,618,12,350,29,1,27
8,2,90,0,0,0,0,0,0,1003,54,702,17,341,10,3,30
8,2,90,0,0,0,0,0,0,1298,53,838,9,456,35,2,58
8,2,90,0,0,0,0,0,0,1078,42,845,19,363,25,1,23
8,2,90,0,0,0,0,0,0,932,62,727,8,248,22,1,9
8,2,90,0,0,0,0,0,0,1204,39,920,6,411,13,2,28
8,2,90,0,0,0,0,0,0,946,61,597,15,322,31,2,18
8,2,90,0,0,0,0,0,0,1201,40,823,9,491,15,2,34
8,2,90,0,0,0,0,0,0,1631,32,1186,17,676,24,4,37
8,2,90,0,0,0,0,0,0,1348,46,736,12,393,38,4,50
8,2,90,0,0,0,0,0,0,1030,69,646,19,285,39,3,16
8,2,90,0,0,0,0,0,0,1313,43,918,14,362,28,1,49
8,2,90,0,0,0,0,0,0,1412,58,868,15,396,13,2,54
8,2,90,0,0,0,0,0,0,1447,49,784,8,439,20,4,59
8,2,90,0,0,0,0,0,0,1209,66,835,9,388,30,2,29
8,2,90,0,0,0,0,0,0,764,48,505,8,208,20,5,10
8,2,90,0,0,0,0,0,0,1220,40,808,23,445,13,4,42
8,2,90,0,0,0,0,0,0,1263,49,955,17,467,39,5,53
8,2,90,0,0,0,0,0,0,1065,30,648,16,418,37,4,17
8,2,90,0,0,0,0,0,0,936,66,641,8,355,26,3,15
8,2,90,0,0,0,0,0,0,1138,35,633,15,320,14,2,21
8,2,90,0,0,0,0,0,0,1597,57,1120,19,519,22,4,69
8,2,90,0,0,0,0,0,0,1609,69,991,18,563,13,3,35
8,2,90,0,0,0,0,0,0,1121,32,707,17,307,29,2,19
8,2,90,0,0,0,0,0,0,1195,30,716,7,386,32,1,16
8,2,90,0,0,0,0,0,0,1197,46,755,16,391,20,3,50
8,2,90,0,0,0,0,0,0,1464,67,1132,18,368,15,2,28
8,2,90,0,0,0,0,0,0,1385,30,1049,6,581,25,1,20
8,2,90,0,0,0,0,0,0,1070,49,742,14,429,29,4,41
8,2,90,0,0,0,0,0,0,1153,50,701,15,357,39,4,50
8,2,90,0,0,0,0,0,0,837,62,468,15,217,39,4,11
8,2,90,0,0,0,0,0,0,1025,55,765,22,289,36,2,24
8,2,90,0,0,0,0,0,0,1599,59,1041,21,427,17,4,61
8,2,90,0,0,0,0,0,0,1062,58,618,20,303,17,5,30
8,2,90,0,0,0,0,0,0,1151,45,762,22,320,25,5,47
8,2,90,0,0,0,0,0,0,1000,32,777,8,430,29,4,14
8,2,90,0,0,0,0,0,0,1154,48,909,19,294,38,1,29
8,2,90,0,0,0,0,0,0,1357,63,860,22,522,10,5,45
8,2,90,0,0,0,0,0,0,1091,43,756,7,312,19,3,33
8,2,90,0,0,0,0,0,0,892,57,665,5,277,31,4,16
8,2,90,0,0,0,0,0,0,1373,36,1083,22,421,23,4,35
8,2,90,0,0,0,0,0,0,761,40,508,21,306,27,4,6
8,2,90,0,0,0,0,0,0,1569,51,917,21,581,19,1,62
8,2,90,0,0,0,0,0,0,781,53,491,6,291,22,1,4
8,2,90,0,0,0,0,0,0,859,68,637,21,294,15,3,7
8,2,90,0,0,0,0,0,0,1637,30,1283,23,446,39,2,23
8,2,90,0,0,0,0,0,0,1057,64,600,8,395,15,2,17
8,2,90,0,0,0,0,0,0,1343,57,754,15,397,25,5,52
8,2,90,0,0,0,0,0,0,1657,40,1065,19,665,25,4,62
8,2,90,0,0,0,0,0,0,1323,65,935,10,391,25,1,33
8,2,90,0,0,0,0,0,0,845,64,482,20,248,39,3,7
8,2,90,0,0,0,0,0,0,1062,32,744,6,344,17,1,14
8,2,90,0,0,0,0,0,0,912,62,663,17,259,10,1,10
8,2,90,0,0,0,0,0,0,1117,55,689,16,333,16,3,37
8,2,90,0,0,0,0,0,0,1388,61,1066,20,366,32,3,39
8,2,90,0,0,0,0,0,0,992,61,631,13,328,33,1,19
8,2,90,0,0,0,0,0,0,745,53,451,13,197,19,4,6
8,2,90,0,0,0,0,0,0,1496,52,952,22,545,12,2,69
8,2,90,0,0,0,0,0,0,1145,49,887,20,376,13,1,34
8,2,90,0,0,0,0,0,0,1246,67,908,19,412,20,3,28
8,2,90,0,0,0,0,0,0,1088,68,805,14,438,18,4,20
8,2,90,0,0,0,0,0,0,1532,52,1181,20,496,26,3,63
8,2,90,0,0,0,0,0,0,1311,52,1028,8,454,16,5,52
8,2,90,0,0,0,0,0,0,898,40,632,7,360,20,1,10
8,2,90,0,0,0,0,0,0,846,31,538,19,251,15,5,11
8,2,90,0,0,0,0,0,0,1397,37,864,6,477,32,5,47
8,2,90,0,0,0,0,0,0,982,53,747,15,269,31,3,24
8,2,90,0,0,0,0,0,0,1345,39,870,23,443,11,3,46
8,2,90,0,0,0,0,0,0,1670,46,1062,7,633,23,4,73
8,2,90,0,0,0,0,0,0,1241,57,965,13,425,26,5,43
8,2,90,0,0,0,0,0,0,1652,49,1085,6,538,16,4,85
8,2,90,0,0,0,0,0,0,1553,48,1023,18,450,35,5,84
8,2,90,0,0,0,0,0,0,1663,49,1077,12,610,37,5,88
8,2,90,0,0,0,0,0,0,1682,54,1097,11,511,32,4,81
8,2,90,0,0,0,0,0,0,1514,51,939,16,494,20,5,84
8,2,90,0,0,0,0,0,0,1419,53,956,13,485,25,4,82
8,2,90,0,0,0,0,0,0,1573,50,1062,12,416,21,5,87
8,2,90,0,0,0,0,0,0,1626,49,1153,14,472,32,4,82
8,2,90,0,0,0,0,0,0,1645,46,1116,17,507,37,5,82
8,2,90,0,0,0,0,0,0,1610,54,1125,13,540,28,4,80
8,2,90,0,0,0,0,0,0,1615,51,1084,9,672,37,5,81
8,2,90,0,0,0,0,0,0,1677,47,1105,18,522,24,4,87
8,2,90,0,0,0,0,0,0,1641,52,1063,16,575,22,4,89
8,2,90,0,0,0,0,0,0,1619,50,1195,15,579,31,4,81
8,2,90,0,0,0,0,0,0,1561,50,1021,21,507,29,4,89
8,2,90,0,0,0,0,0,0,1595,51,1009,15,420,25,4,83
8,2,90,0,0,0,0,0,0,1607,51,1127,11,648,32,5,81
8,2,90,0,0,0,0,0,0,1493,52,1008,19,457,35,5,82
8,2,90,0,0,0,0,0,0,1665,53,1110,10,620,36,3,81
8,2,90,0,0,0,0,0,0,1647,52,1068,18,606,34,2,80
8,2,90,0,0,0,0,0,0,1600,51,1110,12,595,12,4,81
8,2,90,0,0,0,0,0,0,1665,50,1119,8,468,13,4,86
8,2,90,0,0,0,0,0,0,1565,51,1038,13,449,18,5,90
8,2,90,0,0,0,0,0,0,1650,51,993,21,555,22,5,81
8,2,90,0,0,0,0,0,0,1558,52,1105,15,525,27,5,85
8,2,90,0,0,0,0,0,0,1523,49,1052,11,531,39,4,81
8,2,90,0,0,0,0,0,0,1621,50,965,20,523,22,5,82
8,2,90,0,0,0,0,0,0,1423,50,962,17,564,28,3,81
8,2,90,0,0,0,0,0,0,1497,49,1018,15,467,14,5,87
8,2,90,0,0,0,0,0,0,1593,51,991,20,517,21,5,83
8,2,90,0,0,0,0,0,0,1550,49,1025,23,551,34,4,82
8,2,90,0,0,0,0,0,0,1576,51,1058,22,617,28,4,82
8,2,90,0,0,0,0,0,0,1561,51,981,15,518,28,1,81
8,2,90,0,0,0,0,0,0,1651,46,1107,13,598,23,3,83
8,2,90,0,0,0,0,0,0,1606,49,1029,18,540,38,2,82
8,2,90,0,0,0,0,0,0,1679,52,1112,21,536,14,4,86
8,2,90,0,0,0,0,0,0,1670,51,1098,5,564,39,2,80
8,2,90,0,0,0,0,0,0,1631,51,1176,16,650,29,5,80
8,2,90,0,0,0,0,0,0,1615,49,1084,14,669,16,3,83
8,2,90,0,0,0,0,0,0,1665,48,1135,11,445,19,5,84
8,2,90,0,0,0,0,0,0,1631,51,1130,19,456,28,3,81
8,2,90,0,0,0,0,0,0,1584,52,1054,23,444,17,5,81
8,2,90,0,0,0,0,0,0,1606,51,1075,16,581,25,2,90
8,2,90,0,0,0,0,0,0,1431,49,980,7,490,35,5,80
8,2,90,0,0,0,0,0,0,1585,50,1071,11,650,37,4,82
8,2,90,0,0,0,0,0,0,1653,51,1096,12,617,39,2,83
8,2,90,0,0,0,0,0,0,1617,47,1080,13,441,13,5,82
8,2,90,0,0,0,0,0,0,1496,52,1014,16,543,35,4,83
8,2,90,0,0,0,0,0,0,1658,50,1053,19,610,21,5,88
8,2,90,0,0,0,0,0,0,1577,49,1046,16,462,12,4,87
8,2,90,0,0,0,0,0,0,1523,50,947,12,547,32,4,81
8,2,90,0,0,0,0,0,0,1673,54,1194,18,563,21,5,80
8,2,90,0,0,0,0,0,0,1525,50,1025,21,414,36,3,80
8,2,90,0,0,0,0,0,0,1652,46,1098,17,555,20,1,80
8,2,90,0,0,0,0,0,0,1589,49,996,7,588,29,5,80
8,2,90,0,0,0,0,0,0,1624,49,1125,12,487,18,4,85
8,2,90,0,0,0,0,0,0,1517,53,1005,16,555,21,5,84
8,2,90,0,0,0,0,0,0,1613,50,1043,21,565,33,2,83
8,2,90,0,0,0,0,0,0,1499,48,1001,6,517,32,5,82
8,2,90,0,0,0,0,0,0,1512,48,984,15,447,24,4,84
8,2,90,0,0,0,0,0,0,1508,46,1001,16,484,36,5,82
8,2,90,0,0,0,0,0,0,1648,50,1082,18,507,37,4,91
8,2,90,0,0,0,0,0,0,1557,51,1048,14,555,38,5,90
8,2,90,0,0,0,0,0,0,1678,53,1112,14,569,11,5,90
8,2,90,0,0,0,0,0,0,1677,50,1114,20,488,25,3,92
8,2,90,0,0,0,0,0,0,1638,49,1130,16,516,17,5,91
8,2,90,0,0,0,0,0,0,1518,50,1037,17,500,19,4,90
8,2,90,0,0,0,0,0,0,1671,49,1085,12,478,26,5,91
8,2,90,0,0,0,0,0,0,1650,51,1099,13,578,18,5,96
8,2,90,0,0,0,0,0,0,1624,50,1082,11,554,25,5,100
8,2,90,0,0,0,0,0,0,1643,50,1129,16,582,10,5,92
8,2,90,0,0,0,0,0,0,1544,49,1039,13,519,24,4,91
8,2,90,0,0,0,0,0,0,1687,50,1079,9,527,28,5,90
8,2,90,0,0,0,0,0,0,1671,50,1152,14,549,39,4,92
8,2,90,0,0,0,0,0,0,1653,50,1115,18,589,23,4,95
8,2,90,0,0,0,0,0,0,1667,50,1168,13,569,10,5,90
8,2,90,0,0,0,0,0,0,1524,50,1017,15,395,21,5,90
8,2,90,0,0,0,0,0,0,1650,50,1122,13,499,13,4,90
8,2,90,0,0,0,0,0,0,1685,51,1111,12,549,36,3,90
8,2,90,0,0,0,0,0,0,1649,51,1104,13,623,34,4,90
8,2,90,0,0,0,0,0,0,1675,50,1062,17,586,21,5,93
8,2,90,0,0,0,0,0,0,1454,51,969,16,446,28,5,91
8,2,90,0,0,0,0,0,0,1660,50,1131,19,559,33,4,92
8,2,90,0,0,0,0,0,0,1687,49,1171,14,560,27,5,94
8,2,90,0,0,0,0,0,0,1670,50,1172,16,521,31,4,90
8,2,90,0,0,0,0,0,0,1687,50,1147,18,567,13,3,91
8,2,90,0,0,0,0,0,0,1657,51,1066,14,555,24,4,92
8,2,90,0,0,0,0,0,0,1516,50,1013,22,515,29,5,90
8,2,90,0,0,0,0,0,0,1572,50,1066,15,426,29,5,91
8,2,90,0,0,0,0,0,0,1685,50,1114,14,638,24,5,97
8,2,90,0,0,0,0,0,0,1669,50,1108,13,443,36,4,90
8,2,90,0,0,0,0,0,0,1581,51,1051,16,501,18,5,94
8,2,90,0,0,0,0,0,0,1633,50,1069,13,535,34,3,92
8,2,90,0,0,0,0,0,0,1674,49,1088,13,564,15,3,90
8,2,90,0,0,0,0,0,0,1667,50,1130,12,529,26,3,94
8,2,90,0,0,0,0,0,0,1617,50,1078,20,512,26,5,96
8,2,90,0,0,0,0,0,0,1485,50,994,15,435,26,5,93
8,2,90,0,0,0,0,0,0,1547,52,1028,16,547,25,5,91
8,2,90,0,0,0,0,0,0,1682,50,1090,15,454,12,5,90
8,2,90,0,0,0,0,0,0,1681,50,1144,12,647,15,5,91
8,2,90,0,0,0,0,0,0,1639,49,1089,13,558,23,5,98
8,2,90,0,0,0,0,0,0,1617,51,1087,9,550,23,4,90
8,2,90,0,0,0,0,0,0,1689,49,1155,15,665,27,5,91
8,2,90,0,0,0,0,0,0,1676,50,1138,9,549,29,3,91
8,2,90,0,0,0,0,0,0,1653,50,1027,14,557,22,4,90
8,2,90,0,0,0,0,0,0,1690,50,1143,17,580,28,4,98
8,2,90,0,0,0,0,0,0,1657,49,1107,12,535,29,3,91
8,2,90,0,0,0,0,0,0,1495,51,989,19,514,25,5,90
8,2,90,0,0,0,0,0,0,1513,50,1034,14,504,22,4,93
8,2,90,0,0,0,0,0,0,1690,49,1151,15,603,22,5,97
8,2,90,0,0,0,0,0,0,1687,50,1142,15,540,22,3,97
8,2,90,0,0,0,0,0,0,1663,50,1102,17,562,31,3,97
8,2,90,0,0,0,0,0,0,1563,50,1032,15,495,32,5,96
8,2,90,0,0,0,0,0,0,1637,51,1099,15,531,32,5,97
8,2,90,0,0,0,0,0,0,1663,49,1117,14,548,22,5,99
8,2,90,0,0,0,0,0,0,1683,50,1155,18,544,25,5,97
8,2,90,0,0,0,0,0,0,1672,50,1128,16,521,25,3,97
8,2,90,0,0,0,0,0,0,1617,50,1053,16,555,25,4,96
8,2,90,0,0,0,0,0,0,1666,50,1120,20,566,25,5,99
8,2,90,0,0,0,0,0,0,1632,50,1098,16,531,27,5,100
8,2,90,0,0,0,0,0,0,1612,49,1081,13,528,29,5,96
8,2,90,0,0,0,0,0,0,1688,50,1134,14,478,21,5,96
8,2,90,0,0,0,0,0,0,1638,52,1097,16,564,25,5,96
8,2,90,0,0,0,0,0,0,1542,50,1015,16,515,22,5,97
8,2,90,0,0,0,0,0,0,1582,50,1053,17,564,28,5,97
7,0,90,0,3,0,0,0,0,636,66,345,18,173,28,2,27
7,0,90,0,3,0,0,0,0,496,45,315,19,183,15,4,35
7,0,90,0,3,0,0,0,0,330,44,253,12,111,25,4,6
7,0,90,0,3,0,0,0,0,484,30,358,19,142,19,3,14
7,0,90,0,3,0,0,0,0,538,57,394,19,218,16,5,38
7,0,90,0,3,0,0,0,0,566,31,415,24,178,35,4,24
7,0,90,0,3,0,0,0,0,488,55,375,20,158,37,2,25
7,0,90,0,3,0,0,0,0,404,40,305,24,164,21,5,16
7,0,90,0,3,0,0,0,0,488,31,374,22,199,25,5,18
7,0,90,0,3,0,0,0,0,531,61,361,20,180,30,4,36
7,0,90,0,3,0,0,0,0,408,39,284,24,138,33,5,16
7,0,90,0,3,0,0,0,0,398,35,284,20,136,29,1,4
7,0,90,0,3,0,0,0,0,591,61,357,17,201,35,2,38
7,0,90,0,3,0,0,0,0,764,60,581,18,199,37,1,43
7,0,90,0,3,0,0,0,0,743,53,433,8,212,14,1,57
7,0,90,0,3,0,0,0,0,337,64,237,15,104,23,2,2
7,0,90,0,3,0,0,0,0,359,35,251,15,138,15,4,6
7,0,90,0,3,0,0,0,0,681,38,369,11,246,27,4,41
7,0,90,0,3,0,0,0,0,541,47,300,23,179,20,2,34
7,0,90,0,3,0,0,0,0,668,38,368,21,167,24,4,39
7,0,90,0,3,0,0,0,0,594,62,336,7,224,30,2,31
7,0,90,0,3,0,0,0,0,358,42,273,16,129,14,5,8
7,0,90,0,3,0,0,0,0,469,30,325,23,122,15,4,15
7,0,90,0,3,0,0,0,0,400,54,237,11,107,32,1,10
7,0,90,0,3,0,0,0,0,786,65,510,16,234,22,4,52
7,0,90,0,3,0,0,0,0,700,64,525,16,290,26,4,41
7,0,90,0,3,0,0,0,0,783,65,611,20,199,35,1,31
7,0,90,0,3,0,0,0,0,496,45,373,23,146,24,3,28
7,0,90,0,3,0,0,0,0,732,53,539,19,304,29,4,66
7,0,90,0,3,0,0,0,0,419,58,236,9,121,24,3,14
7,0,90,0,3,0,0,0,0,477,46,312,18,137,33,1,29
7,0,90,0,3,0,0,0,0,469,42,304,18,130,13,3,26
7,0,90,0,3,0,0,0,0,577,69,374,10,180,29,3,26
7,0,90,0,3,0,0,0,0,699,53,523,19,275,22,4,64
7,0,90,0,3,0,0,0,0,390,33,277,13,121,11,5,11
7,0,90,0,3,0,0,0,0,389,40,288,11,143,26,4,12
7,0,90,0,3,0,0,0,0,441,51,285,8,157,18,4,29
7,0,90,0,3,0,0,0,0,669,62,518,15,194,18,3,42
7,0,90,0,3,0,0,0,0,658,67,460,23,213,24,1,33
7,0,90,0,3,0,0,0,0,660,62,387,7,258,37,3,41
7,0,90,0,3,0,0,0,0,539,33,371,7,157,32,1,20
7,0,90,0,3,0,0,0,0,579,50,378,6,192,12,4,62
7,0,90,0,3,0,0,0,0,647,57,496,17,262,22,1,43
7,0,90,0,3,0,0,0,0,743,33,575,13,314,32,5,36
7,0,90,0,3,0,0,0,0,449,36,332,21,161,25,5,20
7,0,90,0,3,0,0,0,0,611,45,440,23,196,12,5,54
7,0,90,0,3,0,0,0,0,364,63,199,22,122,17,5,8
7,0,90,0,3,0,0,0,0,672,44,455,15,218,18,3,71
7,0,90,0,3,0,0,0,0,669,35,412,24,235,11,2,38
7,0,90,0,3,0,0,0,0,498,43,309,7,144,11,4,30
7,0,90,0,3,0,0,0,0,749,56,461,21,241,27,4,67
7,0,90,0,3,0,0,0,0,413,55,246,15,161,16,3,16
7,0,90,0,3,0,0,0,0,636,48,500,8,181,18,1,46
7,0,90,0,3,0,0,0,0,394,36,241,24,140,10,3,8
7,0,90,0,3,0,0,0,0,669,59,500,6,200,37,1,43
7,0,90,0,3,0,0,0,0,724,34,469,21,227,19,4,46
7,0,90,0,3,0,0,0,0,547,65,409,23,206,10,4,25
7,0,90,0,3,0,0,0,0,475,49,361,21,159,11,4,29
7,0,90,0,3,0,0,0,0,735,36,454,9,224,18,2,43
7,0,90,0,3,0,0,0,0,603,61,438,13,205,10,4,43
7,0,90,0,3,0,0,0,0,414,61,305,9,174,26,4,13
7,0,90,0,3,0,0,0,0,437,45,296,9,133,36,1,19
7,0,90,0,3,0,0,0,0,355,53,274,7,133,11,2,2
7,0,90,0,3,0,0,0,0,349,65,267,22,112,21,5,8
7,0,90,0,3,0,0,0,0,616,38,409,18,246,21,4,47
7,0,90,0,3,0,0,0,0,627,62,431,7,199,12,5,49
7,0,90,0,3,0,0,0,0,552,32,396,13,178,34,1,20
7,0,90,0,3,0,0,0,0,727,30,402,9,239,27,4,29
7,0,90,0,3,0,0,0,0,621,39,467,13,241,22,1,36
7,0,90,0,3,0,0,0,0,579,58,339,14,167,26,3,39
7,0,90,0,3,0,0,0,0,479,44,295,14,149,38,5,32
7,0,90,0,3,0,0,0,0,621,56,421,8,175,20,4,58
7,0,90,0,3,0,0,0,0,524,34,327,6,192,12,5,27
7,0,90,0,3,0,0,0,0,649,38,464,10,201,35,4,47
7,0,90,0,3,0,0,0,0,503,56,353,5,153,16,4,33
7,0,90,0,3,0,0,0,0,451,68,320,7,125,13,3,13
7,0,90,0,3,0,0,0,0,611,41,459,20,258,32,1,34
7,0,90,0,3,0,0,0,0,502,49,381,9,192,24,4,34
7,0,90,0,3,0,0,0,0,597,39,390,16,195,17,3,46
7,0,90,0,3,0,0,0,0,349,52,217,17,95,14,3,4
7,0,90,0,3,0,0,0,0,719,55,435,18,215,30,4,65
7,0,90,0,3,0,0,0,0,482,47,309,13,176,24,5,38
7,0,90,0,3,0,0,0,0,420,41,277,13,154,21,5,21
7,0,90,0,3,0,0,0,0,667,66,449,24,219,34,5,45
7,0,90,0,3,0,0,0,0,589,34,436,8,148,39,4,27
7,0,90,0,3,0,0,0,0,769,64,582,20,308,11,3,38
7,0,90,0,3,0,0,0,0,481,50,306,20,124,31,2,33
7,0,90,0,3,0,0,0,0,495,34,270,24,155,13,4,18
7,0,90,0,3,0,0,0,0,548,55,371,14,143,29,4,47
7,0,90,0,3,0,0,0,0,395,32,309,11,143,11,5,10
7,0,90,0,3,0,0,0,0,486,43,327,6,181,24,2,28
7,0,90,0,3,0,0,0,0,665,64,434,10,259,26,1,42
7,0,90,0,3,0,0,0,0,346,33,209,8,102,11,4,6
7,0,90,0,3,0,0,0,0,469,49,339,21,187,25,5,33
7,0,90,0,3,0,0,0,0,511,50,359,5,133,17,2,36
7,0,90,0,3,0,0,0,0,572,57,323,5,178,38,5,40
7,0,90,0,3,0,0,0,0,552,55,343,13,205,32,5,48
7,0,90,0,3,0,0,0,0,599,60,394,23,243,19,4,46
7,0,90,0,3,0,0,0,0,460,63,262,12,135,20,5,21
